mongo client connection created with mongodb://localhost:27017/ycsb?w=0
[OVERALL], RunTime(ms), 210415
[OVERALL], Throughput(ops/sec), 19010.051564764868
[TOTAL_GCS_PS_Scavenge], Count, 793
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 893
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.4243994011833757
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 793
[TOTAL_GC_TIME], Time(ms), 893
[TOTAL_GC_TIME_%], Time(%), 0.4243994011833757
[CLEANUP], Operations, 8
[CLEANUP], AverageLatency(us), 396.375
[CLEANUP], MinLatency(us), 1
[CLEANUP], MaxLatency(us), 3161
[CLEANUP], 95thPercentileLatency(us), 3161
[CLEANUP], 99thPercentileLatency(us), 3161
[CLEANUP], 1, 6.0
[CLEANUP], 4, 1.0
[CLEANUP], 3161, 1.0
[INSERT], Operations, 4000000
[INSERT], AverageLatency(us), 410.92911675
[INSERT], MinLatency(us), 15
[INSERT], MaxLatency(us), 4612095
[INSERT], 95thPercentileLatency(us), 29
[INSERT], 99thPercentileLatency(us), 56
[INSERT], Return=OK, 4000000
[INSERT], 15, 5063.0
[INSERT], 16, 715945.0
[INSERT], 17, 700995.0
[INSERT], 18, 666888.0
[INSERT], 19, 189053.0
[INSERT], 20, 86701.0
[INSERT], 21, 70657.0
[INSERT], 22, 66013.0
[INSERT], 23, 68278.0
[INSERT], 24, 78801.0
[INSERT], 25, 161570.0
[INSERT], 26, 350162.0
[INSERT], 27, 396425.0
[INSERT], 28, 173859.0
[INSERT], 29, 71982.0
[INSERT], 30, 32188.0
[INSERT], 31, 17646.0
[INSERT], 32, 10223.0
[INSERT], 33, 8282.0
[INSERT], 34, 7160.0
[INSERT], 35, 6439.0
[INSERT], 36, 5658.0
[INSERT], 37, 6371.0
[INSERT], 38, 13788.0
[INSERT], 39, 13089.0
[INSERT], 40, 7049.0
[INSERT], 41, 3480.0
[INSERT], 42, 3576.0
[INSERT], 43, 3047.0
[INSERT], 44, 2190.0
[INSERT], 45, 1610.0
[INSERT], 46, 1328.0
[INSERT], 47, 1306.0
[INSERT], 48, 1265.0
[INSERT], 49, 1185.0
[INSERT], 50, 1674.0
[INSERT], 51, 2979.0
[INSERT], 52, 2106.0
[INSERT], 53, 1578.0
[INSERT], 54, 1239.0
[INSERT], 55, 1053.0
[INSERT], 56, 789.0
[INSERT], 57, 686.0
[INSERT], 58, 614.0
[INSERT], 59, 636.0
[INSERT], 60, 646.0
[INSERT], 61, 602.0
[INSERT], 62, 500.0
[INSERT], 63, 474.0
[INSERT], 64, 457.0
[INSERT], 65, 445.0
[INSERT], 66, 426.0
[INSERT], 67, 368.0
[INSERT], 68, 380.0
[INSERT], 69, 369.0
[INSERT], 70, 283.0
[INSERT], 71, 277.0
[INSERT], 72, 210.0
[INSERT], 73, 184.0
[INSERT], 74, 135.0
[INSERT], 75, 520.0
[INSERT], 76, 3121.0
[INSERT], 77, 1538.0
[INSERT], 78, 993.0
[INSERT], 79, 629.0
[INSERT], 80, 426.0
[INSERT], 81, 776.0
[INSERT], 82, 1050.0
[INSERT], 83, 718.0
[INSERT], 84, 497.0
[INSERT], 85, 379.0
[INSERT], 86, 253.0
[INSERT], 87, 173.0
[INSERT], 88, 186.0
[INSERT], 89, 162.0
[INSERT], 90, 137.0
[INSERT], 91, 172.0
[INSERT], 92, 130.0
[INSERT], 93, 120.0
[INSERT], 94, 104.0
[INSERT], 95, 87.0
[INSERT], 96, 88.0
[INSERT], 97, 83.0
[INSERT], 98, 87.0
[INSERT], 99, 85.0
[INSERT], 100, 78.0
[INSERT], 101, 56.0
[INSERT], 102, 64.0
[INSERT], 103, 50.0
[INSERT], 104, 47.0
[INSERT], 105, 47.0
[INSERT], 106, 60.0
[INSERT], 107, 45.0
[INSERT], 108, 64.0
[INSERT], 109, 73.0
[INSERT], 110, 79.0
[INSERT], 111, 76.0
[INSERT], 112, 67.0
[INSERT], 113, 62.0
[INSERT], 114, 57.0
[INSERT], 115, 62.0
[INSERT], 116, 72.0
[INSERT], 117, 134.0
[INSERT], 118, 162.0
[INSERT], 119, 149.0
[INSERT], 120, 180.0
[INSERT], 121, 190.0
[INSERT], 122, 192.0
[INSERT], 123, 166.0
[INSERT], 124, 159.0
[INSERT], 125, 147.0
[INSERT], 126, 151.0
[INSERT], 127, 112.0
[INSERT], 128, 96.0
[INSERT], 129, 108.0
[INSERT], 130, 84.0
[INSERT], 131, 93.0
[INSERT], 132, 82.0
[INSERT], 133, 75.0
[INSERT], 134, 67.0
[INSERT], 135, 81.0
[INSERT], 136, 51.0
